int(self),self.cycle,highest_counter,faulty_transporter,faulty_transporter = highest_counter,average_com_range,init_com_radius,length(transporter),average_ties
337,9082,transporter(22),transporter(22),true,20.317142857142557,50.0,105,8.838095238095239
338,3588,transporter(22),transporter(22),true,12.293333333333086,50.0,105,8.057142857142857
339,50001,transporter(22),transporter(22),true,125.48380952380636,50.0,105,13.552380952380952
340,7896,transporter(22),transporter(22),true,18.581904761904756,50.0,105,9.971428571428572
341,10886,transporter(22),transporter(22),true,26.812380952380455,50.0,105,9.380952380952381
342,6395,transporter(22),transporter(22),true,21.340952380952096,50.0,105,8.428571428571429
343,17169,transporter(22),transporter(22),true,16.965714285714082,50.0,105,7.685714285714286
344,6587,transporter(22),transporter(22),true,18.319047619047275,50.0,105,8.961904761904762
345,5082,transporter(22),transporter(22),true,21.115238095237654,50.0,105,8.838095238095239
346,11533,transporter(22),transporter(22),true,14.19428571428551,50.0,105,8.371428571428572
347,25535,transporter(22),transporter(22),true,22.434285714285583,50.0,105,8.476190476190476
348,9593,transporter(22),transporter(22),true,38.231428571428005,50.0,105,7.466666666666667
349,4282,transporter(22),transporter(22),true,13.477142857142661,50.0,105,7.466666666666667
350,16960,transporter(22),transporter(22),true,22.844761904761313,50.0,105,8.428571428571429
351,38426,transporter(22),transporter(22),true,21.033333333332774,50.0,105,9.4
352,12409,transporter(22),transporter(22),true,10.8590476190474,50.0,105,8.238095238095237
353,8406,transporter(22),transporter(22),true,27.592380952380655,50.0,105,9.17142857142857
354,4647,transporter(22),transporter(22),true,19.313333333333148,50.0,105,8.219047619047618
355,4353,transporter(22),transporter(22),true,21.06095238095227,50.0,105,8.17142857142857
356,11100,transporter(22),transporter(22),true,19.56285714285701,50.0,105,8.685714285714285
357,2727,transporter(22),transporter(22),true,22.075238095237957,50.0,105,6.314285714285714
358,9836,transporter(22),transporter(22),true,30.41619047618999,50.0,105,9.304761904761905
359,7426,transporter(22),transporter(22),true,20.03428571428548,50.0,105,8.495238095238095
360,4575,transporter(22),transporter(22),true,9.9733333333332,50.0,105,6.79047619047619
361,10895,transporter(22),transporter(22),true,20.029523809523514,50.0,105,7.980952380952381
362,7786,transporter(22),transporter(22),true,24.561904761904245,50.0,105,8.19047619047619
363,5548,transporter(22),transporter(22),true,17.830476190475995,50.0,105,9.028571428571428
364,6864,transporter(22),transporter(22),true,17.67238095238077,50.0,105,7.933333333333334
365,8365,transporter(22),transporter(22),true,15.875238095238169,50.0,105,8.219047619047618
366,50001,transporter(22),transporter(22),true,261.6095238095202,50.0,105,14.714285714285714
367,8558,transporter(22),transporter(22),true,29.079999999999682,50.0,105,9.19047619047619
368,5753,transporter(22),transporter(22),true,20.267619047618705,50.0,105,8.561904761904762
369,9123,transporter(22),transporter(22),true,18.783809523809147,50.0,105,7.59047619047619
370,12164,transporter(22),transporter(22),true,22.523809523809298,50.0,105,7.476190476190476
371,6979,transporter(22),transporter(22),true,21.33999999999986,50.0,105,9.40952380952381
372,11061,transporter(22),transporter(22),true,26.492380952380785,50.0,105,8.038095238095238
373,50001,transporter(22),transporter(22),true,229.7361904761862,50.0,105,14.371428571428572
374,7045,transporter(22),transporter(22),true,13.072380952380904,50.0,105,7.961904761904762
375,2378,transporter(22),transporter(22),true,17.030476190475873,50.0,105,7.980952380952381
376,23865,transporter(22),transporter(22),true,46.88190476190429,50.0,105,10.752380952380953
377,16486,transporter(22),transporter(22),true,21.425714285714285,50.0,105,9.371428571428572
378,17672,transporter(22),transporter(22),true,21.425714285714285,50.0,105,10.685714285714285
379,10674,transporter(22),transporter(22),true,20.30761904761897,50.0,105,8.123809523809523
380,10633,transporter(22),transporter(22),true,43.00761904761836,50.0,105,9.076190476190476
381,21758,transporter(22),transporter(22),true,18.764761904761713,50.0,105,8.676190476190476
382,3648,transporter(22),transporter(22),true,27.17714285714267,50.0,105,7.9523809523809526
383,4191,transporter(22),transporter(22),true,22.456190476190418,50.0,105,9.504761904761905
384,8788,transporter(22),transporter(22),true,12.579999999999979,50.0,105,9.257142857142858
385,4554,transporter(22),transporter(22),true,19.540000000000273,50.0,105,9.59047619047619
386,13661,transporter(22),transporter(22),true,21.530476190475426,50.0,105,8.81904761904762
387,28143,transporter(22),transporter(22),true,33.071428571427795,50.0,105,8.371428571428572
388,45551,transporter(22),transporter(22),true,23.106666666665873,50.0,105,9.485714285714286
389,5378,transporter(22),transporter(22),true,22.6495238095235,50.0,105,7.961904761904762
390,17648,transporter(22),transporter(22),true,10.985714285714081,50.0,105,8.447619047619048
391,16926,transporter(22),transporter(22),true,21.839999999999613,50.0,105,7.704761904761905
392,12257,transporter(22),transporter(22),true,13.470476190475843,50.0,105,7.942857142857143
393,16658,transporter(22),transporter(22),true,9.959047619047553,50.0,105,7.333333333333333
394,4119,transporter(22),transporter(22),true,24.288571428571288,50.0,105,7.485714285714286
395,9483,transporter(22),transporter(22),true,10.744761904761864,50.0,105,7.447619047619048
396,6613,transporter(22),transporter(22),true,17.280952380952332,50.0,105,8.571428571428571
397,17853,transporter(22),transporter(22),true,30.246666666666922,50.0,105,9.4
398,5592,transporter(22),transporter(22),true,18.586666666666417,50.0,105,8.447619047619048
399,5817,transporter(22),transporter(22),true,21.173333333332767,50.0,105,9.352380952380953
